database_name,schema_name,table_name,column_name,column_type,column_description,nullable,remarks
hospital_dw,dwd,imaging_exam_04,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,settlement_id_backup,varchar,医保结算编号。业务域：医保结算。测试批次：04,NO,
hospital_dw,ods,insurance_settlement_04,insurance_type,varchar,医保类型。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,total_amount,decimal,医疗费用总金额。业务域：医保结算。测试批次：04,YES,
hospital_dw,dwd,insurance_settlement_04,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,ods,insurance_settlement_04,self_pay_amount,decimal,个人自付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,settlement_time,datetime,医保结算时间。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：04,YES,
hospital_dw,ods,public_health_followup_04,chronic_disease_type,varchar,慢病类型。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,blood_pressure,varchar,血压记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,blood_glucose,varchar,血糖记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,public_health_followup_04,mental_health_status,text,心理健康状态描述。业务域：公共卫生随访。测试批次：04,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,public_health_followup_04,followup_notes_backup,text,随访备注。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,staff_id,varchar,,NO,
hospital_dw,ods,staff_info_04,staff_name,varchar,医务人员姓名。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,practice_certificate_no,varchar,执业资格证书编号。业务域：医务人员。测试批次：04,YES,
hospital_dw,dwd,staff_info_04,department,varchar,所属科室。业务域：医务人员。测试批次：04,NO,
hospital_dw,ods,staff_info_04,staff_phone,varchar,医务人员联系电话。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,performance_score,decimal,绩效考核分数。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,log_id,varchar,系统日志编号。业务域：系统审计。测试批次：04,YES,
hospital_dw,ods,system_audit_log_04,operator_id,varchar,操作人账号。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,operation_type,varchar,操作类型。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,operation_time,datetime,操作时间。业务域：系统审计。测试批次：04,NO,
hospital_dw,ods,system_audit_log_04,ip_address_backup,varchar,访问 IP 地址。业务域：系统审计。测试批次：04,YES,
hospital_dw,dwd,system_audit_log_04,device_id,varchar,访问设备标识。业务域：系统审计。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,internet_health_service_04,online_consultation_id,varchar,互联网问诊编号。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,ods,internet_health_service_04,consultation_text,text,在线问诊交流文本。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,dwd,internet_health_service_04,remote_diagnosis,text,远程会诊诊断意见。业务域：互联网医疗。测试批次：04,YES,
hospital_dw,dwd,internet_health_service_04,drug_delivery_address,varchar,互联网药品配送地址。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,ods,internet_health_service_04,online_payment_no,varchar,在线支付流水号。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,research_subject_id,varchar,,NO,
hospital_dw,dwd,research_dataset_04,gene_variant,text,基因变异检测结果。业务域：医学研究。测试批次：04,YES,
hospital_dw,ods,research_dataset_04,clinical_trial_group,varchar,临床试验分组。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,sample_barcode,varchar,生物样本条码。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,deidentified_note_backup,text,脱敏后的研究备注。业务域：医学研究。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,patient_id,varchar,患者唯一编号，用于院内系统识别患者身份。业务域：患者基本信息。测试批次：04,YES,
hospital_dw,dwd,patient_profile_04,patient_name,varchar,患者姓名，用于医疗服务身份确认。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,id_card_no,varchar,患者身份证件号码。业务域：患者基本信息。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,patient_profile_04,phone_number,varchar,患者联系电话。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,home_address,varchar,患者居住地址。业务域：患者基本信息。测试批次：04,YES,
hospital_dw,dwd,patient_profile_04,birth_date,date,患者出生日期。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,guardian_name,varchar,未成年人监护人姓名。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,emergency_contact,varchar,紧急联系人信息。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,visit_no,varchar,门诊就诊流水号。业务域：门诊就诊。测试批次：04,YES,
hospital_dw,ods,outpatient_visit_04,chief_complaint,text,患者主诉内容。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,diagnosis_result_backup,text,门诊诊断结果。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,treatment_plan,text,医生制定的治疗方案。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,ods,outpatient_visit_04,doctor_name,varchar,,YES,
hospital_dw,dwd,outpatient_visit_04,department_name,varchar,就诊科室名称。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,visit_time,datetime,门诊就诊时间。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,ods,inpatient_record_04,admission_no,varchar,住院号。业务域：住院病历。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,inpatient_record_04,admission_diagnosis,text,入院诊断信息。业务域：住院病历。测试批次：04,YES,
hospital_dw,dwd,inpatient_record_04,discharge_diagnosis,text,出院诊断信息。业务域：住院病历。测试批次：04,NO,
hospital_dw,ods,inpatient_record_04,surgery_record,text,手术过程记录。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,blood_transfusion_record,text,输血记录摘要。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,allergy_history,text,患者过敏史。业务域：住院病历。测试批次：04,YES,
hospital_dw,ods,inpatient_record_04,nursing_notes_backup,text,护理记录内容。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,order_id,varchar,医嘱编号。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,drug_name,varchar,药品名称。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,medical_order_04,dosage,varchar,用药剂量。业务域：医嘱处方。测试批次：04,YES,
hospital_dw,dwd,medical_order_04,frequency,varchar,用药频次。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,prescription_text,text,处方明细文本。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,medical_order_04,pharmacist_review,text,药师审核意见。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,lab_item_name,varchar,检验项目名称。业务域：检验检查。测试批次：04,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,lab_result_04,lab_result_value,varchar,,NO,
hospital_dw,ods,lab_result_04,reference_range,varchar,参考范围。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,abnormal_flag,varchar,异常标识。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,sample_type_backup,varchar,样本类型。业务域：检验检查。测试批次：04,YES,
hospital_dw,ods,lab_result_04,report_time,datetime,检验报告时间。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,exam_part,varchar,检查部位。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,imaging_finding,text,影像所见描述。业务域：影像检查。测试批次：04,NO,
hospital_dw,ods,imaging_exam_04,imaging_diagnosis,text,影像诊断结论。业务域：影像检查。测试批次：04,YES,
hospital_dw,dwd,imaging_exam_04,dicom_uid,varchar,影像文件唯一标识。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：04,NO,
hospital_dw,ods,insurance_settlement_04,settlement_id,varchar,医保结算编号。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,insurance_type,varchar,医保类型。业务域：医保结算。测试批次：04,YES,
hospital_dw,dwd,insurance_settlement_04,total_amount,decimal,医疗费用总金额。业务域：医保结算。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,insurance_settlement_04,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,self_pay_amount_backup,decimal,个人自付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,settlement_time,datetime,医保结算时间。业务域：医保结算。测试批次：04,YES,
hospital_dw,ods,public_health_followup_04,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,chronic_disease_type,varchar,,NO,
hospital_dw,dwd,public_health_followup_04,blood_pressure,varchar,血压记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,public_health_followup_04,blood_glucose,varchar,血糖记录。业务域：公共卫生随访。测试批次：04,YES,
hospital_dw,dwd,public_health_followup_04,mental_health_status,text,心理健康状态描述。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,followup_notes,text,随访备注。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,staff_info_04,staff_id,varchar,医务人员编号。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,staff_name,varchar,医务人员姓名。业务域：医务人员。测试批次：04,YES,
hospital_dw,dwd,staff_info_04,practice_certificate_no,varchar,执业资格证书编号。业务域：医务人员。测试批次：04,NO,
hospital_dw,ods,staff_info_04,department_backup,varchar,所属科室。业务域：医务人员。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,staff_info_04,staff_phone,varchar,医务人员联系电话。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,performance_score,decimal,绩效考核分数。业务域：医务人员。测试批次：04,YES,
hospital_dw,ods,system_audit_log_04,log_id,varchar,系统日志编号。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,operator_id,varchar,操作人账号。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,operation_type,varchar,操作类型。业务域：系统审计。测试批次：04,NO,
hospital_dw,ods,system_audit_log_04,operation_time,datetime,操作时间。业务域：系统审计。测试批次：04,YES,
hospital_dw,dwd,system_audit_log_04,ip_address,varchar,访问 IP 地址。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,device_id,varchar,访问设备标识。业务域：系统审计。测试批次：04,NO,
hospital_dw,ods,internet_health_service_04,online_consultation_id,varchar,,NO,
hospital_dw,dwd,internet_health_service_04,consultation_text,text,在线问诊交流文本。业务域：互联网医疗。测试批次：04,YES,
hospital_dw,dwd,internet_health_service_04,remote_diagnosis_backup,text,远程会诊诊断意见。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,ods,internet_health_service_04,drug_delivery_address,varchar,互联网药品配送地址。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,dwd,internet_health_service_04,online_payment_no,varchar,在线支付流水号。业务域：互联网医疗。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,research_dataset_04,research_subject_id,varchar,科研受试者编号。业务域：医学研究。测试批次：04,YES,
hospital_dw,ods,research_dataset_04,gene_variant,text,基因变异检测结果。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,clinical_trial_group,varchar,临床试验分组。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,sample_barcode,varchar,生物样本条码。业务域：医学研究。测试批次：04,NO,
hospital_dw,ods,research_dataset_04,deidentified_note,text,脱敏后的研究备注。业务域：医学研究。测试批次：04,YES,
hospital_dw,dwd,patient_profile_04,patient_id,varchar,患者唯一编号，用于院内系统识别患者身份。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,patient_name,varchar,患者姓名，用于医疗服务身份确认。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,id_card_no,varchar,患者身份证件号码。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,phone_number_backup,varchar,患者联系电话。业务域：患者基本信息。测试批次：04,YES,
hospital_dw,dwd,patient_profile_04,home_address,varchar,患者居住地址。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,birth_date,date,患者出生日期。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,guardian_name,varchar,未成年人监护人姓名。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,emergency_contact,varchar,,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,outpatient_visit_04,visit_no,varchar,门诊就诊流水号。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,chief_complaint,text,患者主诉内容。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,diagnosis_result,text,门诊诊断结果。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,ods,outpatient_visit_04,treatment_plan,text,医生制定的治疗方案。业务域：门诊就诊。测试批次：04,YES,
hospital_dw,dwd,outpatient_visit_04,doctor_name,varchar,接诊医生姓名。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,department_name,varchar,就诊科室名称。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,ods,outpatient_visit_04,visit_time_backup,datetime,门诊就诊时间。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,admission_no,varchar,住院号。业务域：住院病历。测试批次：04,YES,
hospital_dw,dwd,inpatient_record_04,admission_diagnosis,text,入院诊断信息。业务域：住院病历。测试批次：04,NO,
hospital_dw,ods,inpatient_record_04,discharge_diagnosis,text,出院诊断信息。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,surgery_record,text,手术过程记录。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,blood_transfusion_record,text,输血记录摘要。业务域：住院病历。测试批次：04,YES,
hospital_dw,ods,inpatient_record_04,allergy_history,text,患者过敏史。业务域：住院病历。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,inpatient_record_04,nursing_notes,text,护理记录内容。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,order_id,varchar,医嘱编号。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,medical_order_04,drug_name,varchar,药品名称。业务域：医嘱处方。测试批次：04,YES,
hospital_dw,dwd,medical_order_04,dosage,varchar,,NO,
hospital_dw,dwd,medical_order_04,frequency_backup,varchar,用药频次。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,medical_order_04,prescription_text,text,处方明细文本。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,pharmacist_review,text,药师审核意见。业务域：医嘱处方。测试批次：04,YES,
hospital_dw,dwd,lab_result_04,lab_item_name,varchar,检验项目名称。业务域：检验检查。测试批次：04,NO,
hospital_dw,ods,lab_result_04,lab_result_value,varchar,检验结果值。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,reference_range,varchar,参考范围。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,abnormal_flag,varchar,异常标识。业务域：检验检查。测试批次：04,YES,
hospital_dw,ods,lab_result_04,sample_type,varchar,样本类型。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,report_time,datetime,检验报告时间。业务域：检验检查。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,imaging_exam_04,exam_part,varchar,检查部位。业务域：影像检查。测试批次：04,NO,
hospital_dw,ods,imaging_exam_04,imaging_finding,text,影像所见描述。业务域：影像检查。测试批次：04,YES,
hospital_dw,dwd,imaging_exam_04,imaging_diagnosis_backup,text,影像诊断结论。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,dicom_uid,varchar,影像文件唯一标识。业务域：影像检查。测试批次：04,NO,
hospital_dw,ods,imaging_exam_04,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,settlement_id,varchar,医保结算编号。业务域：医保结算。测试批次：04,YES,
hospital_dw,dwd,insurance_settlement_04,insurance_type,varchar,医保类型。业务域：医保结算。测试批次：04,NO,
hospital_dw,ods,insurance_settlement_04,total_amount,decimal,,NO,
hospital_dw,dwd,insurance_settlement_04,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,self_pay_amount,decimal,个人自付金额。业务域：医保结算。测试批次：04,YES,
hospital_dw,ods,insurance_settlement_04,settlement_time,datetime,医保结算时间。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,chronic_disease_type,varchar,慢病类型。业务域：公共卫生随访。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,public_health_followup_04,blood_pressure_backup,varchar,血压记录。业务域：公共卫生随访。测试批次：04,YES,
hospital_dw,dwd,public_health_followup_04,blood_glucose,varchar,血糖记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,mental_health_status,text,心理健康状态描述。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,public_health_followup_04,followup_notes,text,随访备注。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,staff_id,varchar,医务人员编号。业务域：医务人员。测试批次：04,YES,
hospital_dw,dwd,staff_info_04,staff_name,varchar,医务人员姓名。业务域：医务人员。测试批次：04,NO,
hospital_dw,ods,staff_info_04,practice_certificate_no,varchar,执业资格证书编号。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,department,varchar,所属科室。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,staff_info_04,staff_phone,varchar,医务人员联系电话。业务域：医务人员。测试批次：04,YES,
hospital_dw,ods,staff_info_04,performance_score,decimal,绩效考核分数。业务域：医务人员。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,log_id,varchar,系统日志编号。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,operator_id_backup,varchar,,NO,
hospital_dw,ods,system_audit_log_04,operation_type,varchar,操作类型。业务域：系统审计。测试批次：04,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,system_audit_log_04,operation_time,datetime,操作时间。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,system_audit_log_04,ip_address,varchar,访问 IP 地址。业务域：系统审计。测试批次：04,NO,
hospital_dw,ods,system_audit_log_04,device_id,varchar,访问设备标识。业务域：系统审计。测试批次：04,NO,
hospital_dw,dwd,internet_health_service_04,online_consultation_id,varchar,互联网问诊编号。业务域：互联网医疗。测试批次：04,YES,
hospital_dw,dwd,internet_health_service_04,consultation_text,text,在线问诊交流文本。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,ods,internet_health_service_04,remote_diagnosis,text,远程会诊诊断意见。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,dwd,internet_health_service_04,drug_delivery_address,varchar,互联网药品配送地址。业务域：互联网医疗。测试批次：04,NO,
hospital_dw,dwd,internet_health_service_04,online_payment_no,varchar,在线支付流水号。业务域：互联网医疗。测试批次：04,YES,
hospital_dw,ods,research_dataset_04,research_subject_id,varchar,科研受试者编号。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,gene_variant_backup,text,基因变异检测结果。业务域：医学研究。测试批次：04,NO,
hospital_dw,dwd,research_dataset_04,clinical_trial_group,varchar,临床试验分组。业务域：医学研究。测试批次：04,NO,
hospital_dw,ods,research_dataset_04,sample_barcode,varchar,生物样本条码。业务域：医学研究。测试批次：04,YES,
hospital_dw,dwd,research_dataset_04,deidentified_note,text,脱敏后的研究备注。业务域：医学研究。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,patient_profile_04,patient_id,varchar,患者唯一编号，用于院内系统识别患者身份。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,patient_name,varchar,患者姓名，用于医疗服务身份确认。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,id_card_no,varchar,,YES,
hospital_dw,dwd,patient_profile_04,phone_number,varchar,患者联系电话。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,ods,patient_profile_04,home_address,varchar,患者居住地址。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,birth_date,date,患者出生日期。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,patient_profile_04,guardian_name,varchar,未成年人监护人姓名。业务域：患者基本信息。测试批次：04,YES,
hospital_dw,ods,patient_profile_04,emergency_contact_backup,varchar,紧急联系人信息。业务域：患者基本信息。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,visit_no,varchar,门诊就诊流水号。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,chief_complaint,text,患者主诉内容。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,ods,outpatient_visit_04,diagnosis_result,text,门诊诊断结果。业务域：门诊就诊。测试批次：04,YES,
hospital_dw,dwd,outpatient_visit_04,treatment_plan,text,医生制定的治疗方案。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,doctor_name,varchar,接诊医生姓名。业务域：门诊就诊。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,outpatient_visit_04,department_name,varchar,就诊科室名称。业务域：门诊就诊。测试批次：04,NO,
hospital_dw,dwd,outpatient_visit_04,visit_time,datetime,门诊就诊时间。业务域：门诊就诊。测试批次：04,YES,
hospital_dw,dwd,inpatient_record_04,admission_no,varchar,住院号。业务域：住院病历。测试批次：04,NO,
hospital_dw,ods,inpatient_record_04,admission_diagnosis,text,入院诊断信息。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,discharge_diagnosis,text,出院诊断信息。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,surgery_record_backup,text,手术过程记录。业务域：住院病历。测试批次：04,YES,
hospital_dw,ods,inpatient_record_04,blood_transfusion_record,text,,NO,
hospital_dw,dwd,inpatient_record_04,allergy_history,text,患者过敏史。业务域：住院病历。测试批次：04,NO,
hospital_dw,dwd,inpatient_record_04,nursing_notes,text,护理记录内容。业务域：住院病历。测试批次：04,NO,
hospital_dw,ods,medical_order_04,order_id,varchar,医嘱编号。业务域：医嘱处方。测试批次：04,YES,
hospital_dw,dwd,medical_order_04,drug_name,varchar,药品名称。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,dwd,medical_order_04,dosage,varchar,用药剂量。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,medical_order_04,frequency,varchar,用药频次。业务域：医嘱处方。测试批次：04,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,medical_order_04,prescription_text,text,处方明细文本。业务域：医嘱处方。测试批次：04,YES,
hospital_dw,dwd,medical_order_04,pharmacist_review,text,药师审核意见。业务域：医嘱处方。测试批次：04,NO,
hospital_dw,ods,lab_result_04,lab_item_name,varchar,检验项目名称。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,lab_result_value_backup,varchar,检验结果值。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,reference_range,varchar,参考范围。业务域：检验检查。测试批次：04,YES,
hospital_dw,ods,lab_result_04,abnormal_flag,varchar,异常标识。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,sample_type,varchar,样本类型。业务域：检验检查。测试批次：04,NO,
hospital_dw,dwd,lab_result_04,report_time,datetime,检验报告时间。业务域：检验检查。测试批次：04,NO,
hospital_dw,ods,imaging_exam_04,exam_part,varchar,检查部位。业务域：影像检查。测试批次：04,YES,
hospital_dw,dwd,imaging_exam_04,imaging_finding,text,影像所见描述。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,imaging_diagnosis,text,,NO,
hospital_dw,ods,imaging_exam_04,dicom_uid,varchar,影像文件唯一标识。业务域：影像检查。测试批次：04,NO,
hospital_dw,dwd,imaging_exam_04,exam_device,varchar,检查设备名称。业务域：影像检查。测试批次：04,YES,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,dwd,insurance_settlement_04,settlement_id,varchar,医保结算编号。业务域：医保结算。测试批次：04,NO,
hospital_dw,ods,insurance_settlement_04,insurance_type_backup,varchar,医保类型。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,total_amount,decimal,医疗费用总金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,insurance_amount,decimal,医保支付金额。业务域：医保结算。测试批次：04,YES,
hospital_dw,ods,insurance_settlement_04,self_pay_amount,decimal,个人自付金额。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,insurance_settlement_04,settlement_time,datetime,医保结算时间。业务域：医保结算。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,followup_id,varchar,公共卫生随访编号。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,public_health_followup_04,chronic_disease_type,varchar,慢病类型。业务域：公共卫生随访。测试批次：04,YES,
hospital_dw,dwd,public_health_followup_04,blood_pressure,varchar,血压记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_04,blood_glucose,varchar,血糖记录。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,ods,public_health_followup_04,mental_health_status,text,心理健康状态描述。业务域：公共卫生随访。测试批次：04,NO,
hospital_dw,dwd,public_health_followup_05,followup_notes,text,随访备注。业务域：公共卫生随访。测试批次：05,YES,
hospital_dw,dwd,staff_info_05,staff_id_backup,varchar,医务人员编号。业务域：医务人员。测试批次：05,NO,描述较弱，需要观察 Agent 是否标记人工复核
hospital_dw,ods,staff_info_05,staff_name,varchar,医务人员姓名。业务域：医务人员。测试批次：05,NO,
hospital_dw,dwd,staff_info_05,practice_certificate_no,varchar,,NO,
hospital_dw,dwd,staff_info_05,department,varchar,所属科室。业务域：医务人员。测试批次：05,YES,
hospital_dw,ods,staff_info_05,staff_phone,varchar,医务人员联系电话。业务域：医务人员。测试批次：05,NO,
hospital_dw,dwd,staff_info_05,performance_score,decimal,绩效考核分数。业务域：医务人员。测试批次：05,NO,
hospital_dw,dwd,system_audit_log_05,log_id,varchar,系统日志编号。业务域：系统审计。测试批次：05,NO,
hospital_dw,ods,system_audit_log_05,operator_id,varchar,操作人账号。业务域：系统审计。测试批次：05,YES,
